id,title,artist,duration,acousticness,energy,instrumentalness,liveness,loudness,speechiness,valence,danceability,
74X1epeRufHckhuX1KFD04,Hallelujah,Jeff Buckley,413320.0,0.9210000038146973,0.14300000667572021,6.360000115819275E-4,0.3720000088214874,-10.779999732971191,0.031700000166893005,0.09480000287294388,0.33899998664855957,
6hTcuIQa0sxrrByu9wTD7s,Born to Run,Bruce Springsteen,269920.0,0.005009999964386225,0.9440000057220459,2.049999966402538E-5,0.11599999666213989,-4.198999881744385,0.09749999642372131,0.6060000061988831,0.27000001072883606,
7s25THrKz86DM225dOYwnr,Respect,Aretha Franklin,147600.0,0.164000004529953,0.5580000281333923,2.2000000171829015E-5,0.05460000038146973,-5.22599983215332,0.04100000113248825,0.9649999737739563,0.8050000071525574,
0aym2LBJBk9DAYuHHutrIl,Hey Jude - Remastered 2015,The Beatles,425653.0,0.01119999960064888,0.6069999933242798,1.3799999578623101E-5,0.08799999952316284,-7.699999809265137,0.026100000366568565,0.5320000052452087,0.38600000739097595,
0QeI79sp1vS8L3JgpEO7mD,Let's Go Crazy,Prince,280000.0,0.019200000911951065,0.9300000071525574,0.002199999988079071,0.10599999874830246,-6.39900016784668,0.125,0.37599998712539673,0.3089999854564667,
4l9Sq7np8e2g57LFUou2hz,Like Marvin Gaye Said (What's Goin' On),Speech,225000.0,0.015200000256299973,0.48500001430511475,0.013899999670684338,0.05889999866485596,-7.000999927520752,0.08179999887943268,0.8640000224113464,0.6710000038146973,
5jzma6gCzYtKB1DbEwFZKH,London Calling - Remastered,The Clash,200480.0,0.12300000339746475,0.8009999990463257,0.0,0.08250000327825546,-7.340000152587891,0.05130000039935112,0.7760000228881836,0.6510000228881836,
6aBUnkXuCEQQHAlTokv9or,This Must Be The Place (Naive Melody) - 2005 Remastered Version,Talking Heads,296147.0,0.3310000002384186,0.640999972820282,0.17900000512599945,0.02800000086426735,-10.149999618530273,0.0333000011742115,0.9660000205039978,0.9419999718666077,
56lhDZNQ5J47aog6mGKeGk,Thunder Road,Bruce Springsteen,288720.0,0.6230000257492065,0.7580000162124634,1.779999911377672E-5,0.531000018119812,-5.870999813079834,0.036400001496076584,0.6629999876022339,0.36899998784065247,
0P7DoyGrr4Wp9w5TotEtUC,The Weight - Remastered,The Band,274493.0,0.37299999594688416,0.5509999990463257,5.750000127591193E-5,0.10300000011920929,-9.279999732971191,0.05490000173449516,0.5180000066757202,0.6299999952316284,
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,The Beatles,185733.0,0.033900000154972076,0.5400000214576721,0.0024800000246614218,0.17900000512599945,-10.484000205993652,0.034699998795986176,0.39399999380111694,0.5569999814033508,
72Z17vmmeQKAg8bptWvpVG,Space Oddity - 2015 Remastered Version,David Bowie,318813.0,0.07479999959468842,0.4429999887943268,1.3800000306218863E-4,0.1770000010728836,-12.621000289916992,0.03460000082850456,0.4339999854564667,0.29899999499320984,
1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,378147.0,0.5180000066757202,0.6679999828338623,0.0,0.058800000697374344,-9.237000465393066,0.21400000154972076,0.5609999895095825,0.7020000219345093,
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,293827.0,0.023600000888109207,0.6539999842643738,0.015799999237060547,0.03590000048279762,-3.0510001182556152,0.04010000079870224,0.847000002861023,0.9200000166893005,
7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,The Beatles,243027.0,0.6309999823570251,0.40299999713897705,0.0,0.11100000143051147,-8.33899974822998,0.03220000118017197,0.4099999964237213,0.4429999887943268,
2nTsKOXIVGDf2iPeVQO2Gm,Paranoid Android,Radiohead,387213.0,0.037700001150369644,0.8489999771118164,0.005919999908655882,0.054499998688697815,-6.500999927520752,0.05810000002384186,0.1940000057220459,0.25200000405311584,
3KfbEIOC7YIv90FIfNSZpo,In My Life - Remastered 2009,The Beatles,146333.0,0.4490000009536743,0.4350000023841858,0.0,0.11299999803304672,-11.359000205993652,0.03229999914765358,0.4350000023841858,0.6880000233650208,
3ZE3wv8V3w2T2f7nOCjV0N,Life On Mars? - 2015 Remastered Version,David Bowie,235987.0,0.6389999985694885,0.3840000033378601,7.699999696342275E-5,0.05389999970793724,-14.635000228881836,0.0414000004529953,0.2160000056028366,0.44200000166893005,
7Cuk8jsPPoNYQWXK9XRFvG,September,Earth Wind & Fire,215080.0,0.16500000655651093,0.8309999704360962,8.919999818317592E-4,0.25,-7.288000106811523,0.03009999915957451,0.9800000190734863,0.6940000057220459,
3lh3iiiJeiBXHSZw6u0kh6,Into the Mystic - 2013 Remaster,Van Morrison,205613.0,0.367000013589859,0.5239999890327454,0.0025400000158697367,0.11500000208616257,-10.265999794006348,0.030899999663233757,0.796999990940094,0.6079999804496765,
3G69vJMWsX6ZohTykad2AU,One,U2,276187.0,0.24500000476837158,0.5339999794960022,0.0010400000028312206,0.1550000011920929,-8.793000221252441,0.03689999878406525,0.32499998807907104,0.3919999897480011,
4Hhv2vrOTy89HFRcjU3QOx,At Last,Etta James,182400.0,0.7070000171661377,0.33000001311302185,0.003809999907389283,0.3019999861717224,-9.699000358581543,0.03290000185370445,0.3149999976158142,0.17100000381469727,
5FdEl2UUaCaN2cC70TbLbx,Sabotage - Remastered 2009,Beastie Boys,178293.0,0.004970000125467777,0.9430000185966492,0.19200000166893005,0.09839999675750732,-5.789000034332275,0.12600000202655792,0.49000000953674316,0.3199999928474426,
3zBhihYUHBmGd2bcQIobrF,(Sittin' On) The Dock of the Bay - Mono,Otis Redding,163756.0,0.6840000152587891,0.367000013589859,1.6199999663513154E-5,0.08100000023841858,-11.22599983215332,0.031199999153614044,0.5350000262260437,0.7689999938011169,
28cnXtME493VX9NOw9cIUh,Hurt,Johnny Cash,216533.0,0.6420000195503235,0.4009999930858612,1.849999971454963E-4,0.11800000071525574,-7.583000183105469,0.0284000001847744,0.17100000381469727,0.5180000066757202,
39CGrUZUozjtjgAASzzB56,The Sounds of Silence,Simon & Garfunkel,184880.0,0.16500000655651093,0.375,0.0,0.2939999997615814,-13.855999946594238,0.0284000001847744,0.49000000953674316,0.4359999895095825,
62LJFaYihsdVrrkgUOJC05,Kiss,Prince,226240.0,0.013500000350177288,0.2709999978542328,0.0013800000306218863,0.04610000178217888,-12.23799991607666,0.09099999815225601,0.7419999837875366,0.8980000019073486,
2nVHqZbOGkKWzlcy1aMbE7,Kashmir - 1990 Remaster,Led Zeppelin,508200.0,0.4880000054836273,0.5360000133514404,4.220000118948519E-5,0.1550000011920929,-11.166000366210938,0.04270000010728836,0.5809999704360962,0.47999998927116394,
1h2xVEoJORqrg71HocgqXd,Superstition - Single Version,Stevie Wonder,245493.0,0.03799999877810478,0.6340000033378601,0.006399999838322401,0.03849999979138374,-12.114999771118164,0.07249999791383743,0.871999979019165,0.6330000162124634,
6cFZ4PLC19taNlpl9pbGMf,Somebody To Love - Remastered 2011,Queen,296493.0,0.1720000058412552,0.6759999990463257,0.0,0.23899999260902405,-6.861000061035156,0.051600001752376556,0.41200000047683716,0.492000013589859,
29U7stRjqHU6rMiS8BfaI9,What A Wonderful World - Single Version,Louis Armstrong,139227.0,0.7289999723434448,0.16500000655651093,1.6000000186977559E-6,0.11800000071525574,-20.652000427246094,0.035100001841783524,0.2029999941587448,0.2709999978542328,
4qgZs0RNjdzKAS22lP0QjY,Where The Streets Have No Name - Remastered,U2,337506.0,0.010999999940395355,0.7279999852180481,0.003530000103637576,0.1509999930858612,-9.548999786376953,0.03849999979138374,0.21799999475479126,0.4950000047683716,
6mcxQ1Y3uQRU0IHsvdNLH1,Where Is My Mind?,Pixies,236973.0,0.01889999955892563,0.44200000166893005,4.939999780617654E-4,0.07840000092983246,-14.121000289916992,0.034699998795986176,0.2770000100135803,0.5230000019073486,
5ihS6UUlyQAfmp48eSkxuQ,Landslide,Fleetwood Mac,199493.0,0.8830000162124634,0.16099999845027924,2.229999954579398E-4,0.11699999868869781,-22.31999969482422,0.03180000185966492,0.4230000078678131,0.414000004529953,
0NX14YH2t16bwwlJSfXazr,Can't Hardly Wait - 2008 Remastered Version,The Replacements,187849.0,0.029999999329447746,0.8140000104904175,2.4799999209790258E-6,0.11400000005960464,-7.059999942779541,0.05260000005364418,0.5799999833106995,0.5379999876022339,
3MODES4TNtygekLl146Dxd,Ramble On - 1990 Remaster,Led Zeppelin,263333.0,0.07199999690055847,0.6069999933242798,8.520000264979899E-4,0.22499999403953552,-11.366999626159668,0.03359999880194664,0.8859999775886536,0.46799999475479126,
7shVwhUdVbHpykOfbzvDc1,A Case of You,Joni Mitchell,263480.0,0.8999999761581421,0.20100000500679016,0.0,0.1120000034570694,-9.902999877929688,0.02879999950528145,0.6790000200271606,0.6930000185966492,
5Xak5fmy089t0FYmh3VJiY,Black,Pearl Jam,342653.0,0.3230000138282776,0.6840000152587891,0.0,0.3400000035762787,-6.456999778747559,0.030799999833106995,0.20000000298023224,0.36000001430511475,
6b2oQwSGFkzsMtQruIWm2p,Creep,Radiohead,238640.0,0.010200000368058681,0.4300000071525574,1.4099999680183828E-4,0.1289999932050705,-9.9350004196167,0.03689999878406525,0.10400000214576721,0.5149999856948853,
1YrnDTqvcnUKxAIeXyaEmU,How Soon Is Now? - 2011 Remaster,The Smiths,408173.0,8.539999835193157E-4,0.9300000071525574,0.12099999934434891,0.08739999681711197,-6.760000228881836,0.061500001698732376,0.7250000238418579,0.39800000190734863,
2fDHuS1PTkHBbCWWZF1ph9,Folsom Prison Blues - Live at Folsom State Prison Folsom CA - January 1968,Johnny Cash,162653.0,0.06520000100135803,0.5239999890327454,0.001990000018849969,0.8930000066757202,-15.269000053405762,0.08030000329017639,0.8889999985694885,0.6209999918937683,
5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,Fleetwood Mac,270213.0,0.008999999612569809,0.6700000166893005,8.219999726861715E-4,0.045099999755620956,-8.8100004196167,0.04960000142455101,0.48100000619888306,0.5450000166893005,
389QX9Q1eUOEZ19vtzzI9O,While My Guitar Gently Weeps - Remastered 2009,The Beatles,285000.0,0.020500000566244125,0.6539999842643738,0.003949999809265137,0.1720000058412552,-8.854999542236328,0.031700000166893005,0.7020000219345093,0.453000009059906,
38Ngied9rBORlAbLYNCl4k,Once In A Lifetime - 2005 Remastered Version,Talking Heads,259907.0,0.1809999942779541,0.9190000295639038,0.1340000033378601,0.621999979019165,-6.289000034332275,0.05609999969601631,0.8709999918937683,0.6439999938011169,
6wpGqhRvJGNNXwWlPmkMyO,I Still Haven't Found What I'm Looking For,U2,277477.0,0.015699999406933784,0.7829999923706055,0.003000000026077032,0.08060000091791153,-9.411999702453613,0.03629999980330467,0.5870000123977661,0.5659999847412109,
2H7PHVdQ3mXqEHXcvclTB0,1999,Prince,379267.0,0.13699999451637268,0.7300000190734863,0.0,0.08429999649524689,-8.201000213623047,0.07670000195503235,0.625,0.8659999966621399,
44IeABaLLsnFVb7rjzNTzS,The Story,Brandi Carlile,238493.0,0.032499998807907104,0.5,3.7800000427523628E-6,0.10899999737739563,-8.253000259399414,0.026000000536441803,0.1770000010728836,0.5440000295639038,
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,377093.0,0.38199999928474426,0.42800000309944153,2.4300000222865492E-4,0.14800000190734863,-11.097000122070312,0.027799999341368675,0.28200000524520874,0.414000004529953,
76GlO5H5RT6g7y0gev86Nk,Just Like Heaven,The Cure,212000.0,0.02710000053048134,0.9710000157356262,2.1600000764010474E-5,0.1850000023841858,-3.8450000286102295,0.052400000393390656,0.7639999985694885,0.4300000071525574,
7i6r9KotUPQg3ozKKgEPIN,Seven Nation Army,The White Stripes,231733.0,0.008170000277459621,0.46299999952316284,0.44699999690055847,0.2549999952316284,-7.828000068664551,0.07919999957084656,0.3240000009536743,0.7369999885559082,
6Hmj7SrLRbreLVfVS7mV1S,Wake Up,Arcade Fire,335333.0,0.11999999731779099,0.800000011920929,0.05380000174045563,0.11800000071525574,-4.84499979019165,0.03680000081658363,0.28999999165534973,0.25200000405311584,
04MjaNej8XUHI8jbz2THez,7,Prince,310467.0,0.0917000025510788,0.7490000128746033,0.0,0.04439999908208847,-6.255000114440918,0.056299999356269836,0.5630000233650208,0.746999979019165,
7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,214733.0,0.4480000138282776,0.8240000009536743,1.2700000661425292E-4,0.3659999966621399,-5.98799991607666,0.033399999141693115,0.7770000100135803,0.550000011920929,
2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,Jimi Hendrix,240800.0,0.0025500000920146704,0.8050000071525574,5.690000034519471E-5,0.08420000225305557,-6.236999988555908,0.06239999830722809,0.5640000104904175,0.43799999356269836,
2WOjLF83vqjit2Zh4B69V3,Don't Think Twice It's All Right,Bob Dylan,217400.0,0.8899999856948853,0.24300000071525574,0.002199999988079071,0.24899999797344208,-17.084999084472656,0.03660000115633011,0.46799999475479126,0.6000000238418579,
6G0NzOx2jEPFsSmhr9N8Ys,Nightswimming,R.E.M.,258067.0,0.7960000038146973,0.38499999046325684,7.63000025472138E-6,0.10300000011920929,-11.272000312805176,0.030400000512599945,0.5709999799728394,0.5659999847412109,
6dfhF1BDGmhM69fnCb6wSC,America,Simon & Garfunkel,215293.0,0.5540000200271606,0.2409999966621399,6.6200000219396316E-6,0.08489999920129776,-15.954999923706055,0.041999999433755875,0.2750000059604645,0.2590000033378601,
2cbic3TiUENlJX91y67ARR,Skinny Love,Bon Iver,238520.0,0.843999981880188,0.2630000114440918,5.360000159271294E-6,0.12700000405311584,-14.029000282287598,0.056699998676776886,0.10899999737739563,0.5929999947547913,
2SpEHTbUuebeLkgs9QB7Ue,Jolene,Dolly Parton,161533.0,0.5659999847412109,0.5370000004768372,0.0,0.13099999725818634,-10.970999717712402,0.03629999980330467,0.8090000152587891,0.6740000247955322,
7yzbimr8WVyAtBX3Eg6UL9,Hallelujah,Leonard Cohen,277160.0,0.7149999737739563,0.3440000116825104,0.0064199999906122684,0.13300000131130219,-12.57699966430664,0.02930000051856041,0.23199999332427979,0.2800000011920929,
6ADSaE87h8Y3lccZlBJdXH,With Or Without You - Remastered,U2,295516.0,2.0700000459328294E-4,0.4320000112056732,0.36899998784065247,0.1459999978542328,-11.831999778747559,0.02879999950528145,0.10700000077486038,0.5429999828338623,
0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remastered Version,David Bowie,254293.0,0.16599999368190765,0.44999998807907104,2.060000042547472E-6,0.5400000214576721,-10.29800033569336,0.02669999934732914,0.550000011920929,0.4860000014305115,
5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles,138387.0,0.7540000081062317,0.12700000405311584,1.4100000043981709E-5,0.05730000138282776,-14.361000061035156,0.03420000150799751,0.3720000088214874,0.6859999895095825,
1YQWosTIljIvxAgHWTp7KP,Take Five,The Dave Brubeck Quartet,324133.0,0.5389999747276306,0.25999999046325684,7.800000021234155E-4,0.06750000268220901,-13.192999839782715,0.04010000079870224,0.5979999899864197,0.45399999618530273,
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,293827.0,0.023600000888109207,0.6539999842643738,0.015799999237060547,0.03590000048279762,-3.0510001182556152,0.04010000079870224,0.847000002861023,0.9200000166893005,
1IqFh00G2kvvMm8pRMpehA,Me and Bobby McGee,Janis Joplin,271333.0,0.3019999861717224,0.46399998664855957,5.959999907645397E-5,0.15199999511241913,-10.960000038146973,0.04309999942779541,0.6579999923706055,0.453000009059906,
1MV5BzujqyRQ417qj0rXNS,I Will Dare,The Replacements,197427.0,0.0015699999639764428,0.8569999933242798,0.03440000116825104,0.3330000042915344,-5.854000091552734,0.08330000191926956,0.5590000152587891,0.4560000002384186,
6YffUZJ2R06kyxyK6onezL,Ring of Fire,Johnny Cash,158427.0,0.6230000257492065,0.5849999785423279,2.1300000662449747E-4,0.3479999899864197,-8.189000129699707,0.02879999950528145,0.7839999794960022,0.6589999794960022,
5cDfI3KOa64zbuUgD6a4hG,Blue,The Jayhawks,189507.0,0.2879999876022339,0.5830000042915344,0.0,0.2980000078678131,-8.196999549865723,0.027699999511241913,0.38100001215934753,0.515999972820282,
6X4JeTWCuKEzKOEHXDtyBo,Little Red Corvette - Single Version,Prince,188613.0,0.23499999940395355,0.699999988079071,8.019999768293928E-6,0.8360000252723694,-11.045000076293945,0.0869000032544136,0.8019999861717224,0.7770000100135803,
5HNCy40Ni5BZJFw1TKzRsC,Comfortably Numb,Pink Floyd,382297.0,0.15000000596046448,0.3659999966621399,0.30799999833106995,0.08370000123977661,-12.595000267028809,0.028599999845027924,0.17100000381469727,0.47200000286102295,
6vKSrqeuPqnlsqDbBj6F3n,Sir Duke,Stevie Wonder,232093.0,0.15700000524520874,0.5460000038146973,0.0,0.09399999678134918,-10.885000228881836,0.07419999688863754,0.9520000219345093,0.5830000042915344,
5wj4E6IsrVtn8IBJQOd0Cl,Wonderwall - Remastered,Oasis,258733.0,4.529999860096723E-4,0.8650000095367432,0.0,0.23399999737739563,-4.918000221252441,0.038100000470876694,0.4779999852180481,0.3720000088214874,
3fOsKEaGwhp9TRgJnrMA2z,Bad - Edit,U2,349507.0,0.021800000220537186,0.7120000123977661,5.890000029467046E-4,0.09950000047683716,-7.920000076293945,0.03200000151991844,0.34700000286102295,0.3840000033378601,
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,300000.0,0.28700000047683716,0.722000002861023,0.1860000044107437,0.28299999237060547,-8.373000144958496,0.034699998795986176,0.15600000321865082,0.49399998784065247,
1r8oPEXqnhUVgkUkJNqEuF,Love Will Tear Us Apart - 2010 Remastered Version,Joy Division,204621.0,9.889999637380242E-4,0.9020000100135803,0.6909999847412109,0.13699999451637268,-8.661999702453613,0.03680000081658363,0.9070000052452087,0.5249999761581421,
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,OutKast,235213.0,0.10300000011920929,0.9739999771118164,5.319999763742089E-4,0.17499999701976776,-2.260999917984009,0.06650000065565109,0.9649999737739563,0.7279999852180481,
05f8Hg3RSfiPSCBQOtxl3i,When the Levee Breaks - Remastered,Led Zeppelin,428851.0,0.0021699999924749136,0.765999972820282,0.5199999809265137,0.07069999724626541,-8.029999732971191,0.03290000185370445,0.8029999732971191,0.2709999978542328,
0pNeVovbiZHkulpGeOx1Gj,Something - Remastered 2009,The Beatles,182293.0,0.1979999989271164,0.33799999952316284,2.6200000320386607E-6,0.1379999965429306,-10.871999740600586,0.030400000512599945,0.37700000405311584,0.3959999978542328,
2DFRFqWNahKtFD112H2iEZ,Do You Realize??,The Flaming Lips,213173.0,0.006000000052154064,0.796999990940094,3.0399998649954796E-4,0.3919999897480011,-5.24399995803833,0.0333000011742115,0.546999990940094,0.46399998664855957,
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,257800.0,0.06440000236034393,0.492000013589859,0.004279999993741512,0.12800000607967377,-9.744000434875488,0.02759999968111515,0.7889999747276306,0.828000009059906,
1L94M3KIu7QluZe63g64rv,Alive,Pearl Jam,340907.0,0.007519999984651804,0.875,4.6099998871795833E-4,0.4020000100135803,-6.068999767303467,0.0421999990940094,0.5950000286102295,0.2840000092983246,
1yo16b3u0lptm6Cs7lx4AD,Fight The Power,Public Enemy,282640.0,0.004840000066906214,0.5820000171661377,2.0400000266818097E-6,0.5170000195503235,-12.970000267028809,0.2549999952316284,0.41499999165534973,0.796999990940094,
3Am0IbOxmvlSXro7N5iSfZ,Strawberry Fields Forever - Remastered 2009,The Beatles,247320.0,0.335999995470047,0.5019999742507935,1.3800000306218863E-4,0.07129999995231628,-12.277000427246094,0.17800000309944153,0.289000004529953,0.38999998569488525,
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,222813.0,0.03480000048875809,0.8529999852180481,0.12700000405311584,0.19599999487400055,-7.8420000076293945,0.03530000150203705,0.9039999842643738,0.7250000238418579,
78lgmZwycJ3nzsdgmPPGNx,Immigrant Song - Remaster,Led Zeppelin,146250.0,0.013000000268220901,0.9319999814033508,0.16899999976158142,0.3490000069141388,-10.067999839782715,0.055399999022483826,0.6190000176429749,0.5640000104904175,
2GvRLzDDQikrgjI7gxueuP,Angel From Montgomery (Live Version) [In The Style Of Bonnie Raitt & John Prine] {Performance Track with Demonstration Vocals},Done Again,230938.0,0.41200000047683716,0.21799999475479126,0.0075599998235702515,0.10300000011920929,-16.65999984741211,0.03519999980926514,0.18199999630451202,0.46399998664855957,
4K1imZQQ0yKtJ40vGmUajS,Girl from the North Country (with Johnny Cash),Bob Dylan Johnny Cash,220400.0,0.8429999947547913,0.1420000046491623,1.9700000120792538E-4,0.12099999934434891,-23.454999923706055,0.03819999843835831,0.3050000071525574,0.6069999933242798,
3zpj9dvJABiyMrmLCPw6i8,Crazy - Single Version,Patsy Cline The Jordanaires,164573.0,0.9309999942779541,0.020999999716877937,1.1900000345121953E-6,0.10300000011920929,-24.385000228881836,0.03660000115633011,0.35600000619888306,0.47099998593330383,
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,280000.0,0.18199999630451202,0.7630000114440918,0.006500000134110451,0.07699999958276749,-8.12399959564209,0.05350000038743019,0.8199999928474426,0.7760000228881836,
1RSy7B2vfPi84N80QJ6frX,Blue Monday - 2016 Remastered Version,New Order,450800.0,7.259999983943999E-4,0.703000009059906,0.8799999952316284,0.07500000298023224,-9.54800033569336,0.05810000002384186,0.8560000061988831,0.7929999828338623,
6Kbkge4WbvwWv1jVzSQsr8,When You Were Mine,Prince,225547.0,0.006570000201463699,0.4440000057220459,0.7760000228881836,0.07190000265836716,-13.253999710083008,0.06480000168085098,0.8790000081062317,0.6940000057220459,
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,391376.0,0.005739999935030937,0.5080000162124634,4.939999780617654E-4,0.057500001043081284,-9.484000205993652,0.027000000700354576,0.609000027179718,0.5789999961853027,
3SVAN3BRByDmHOhKyIDxfC,Karma Police,Radiohead,264067.0,0.06260000169277191,0.5049999952316284,9.220000356435776E-5,0.1720000058412552,-9.128999710083008,0.026000000536441803,0.31700000166893005,0.36000001430511475,
2g9EvzLR2sYscJQubwKGqu,Alex Chilton - 2008 Remastered Version,The Replacements,193980.0,0.002420000033453107,0.9240000247955322,3.730000025825575E-5,0.3230000138282776,-7.383999824523926,0.047600001096725464,0.7929999828338623,0.4429999887943268,
70gbuMqwNBE2Y5rkQJE9By,Going to California - Remaster,Led Zeppelin,212161.0,0.9430000185966492,0.26499998569488525,0.04500000178813934,0.08669999986886978,-15.913000106811523,0.0333000011742115,0.5220000147819519,0.503000020980835,
76TZCvJ8GitQ2FA1q5dKu0,The Boxer,Simon & Garfunkel,308520.0,0.7020000219345093,0.4880000054836273,3.389999910723418E-4,0.1599999964237213,-14.46399974822998,0.061500001698732376,0.6290000081062317,0.4390000104904175,
5PntSbMHC1ud6Vvl8x56qd,Loser,Beck,235000.0,0.0340999998152256,0.6269999742507935,9.639999916544184E-5,0.38499999046325684,-10.397000312805176,0.12399999797344208,0.7889999747276306,0.6600000262260437,
4QuYdbaC0j3lzmt5hLgMjj,Unsatisfied,The Replacements,241773.0,0.04809999838471413,0.8109999895095825,3.5799999022856355E-4,0.367000013589859,-7.3429999351501465,0.03180000185966492,0.43799999356269836,0.5289999842643738,
1H7gMYGykdtwZOV6s1N0by,Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,124693.0,0.18299999833106995,0.36899998784065247,0.0012600000482052565,0.1120000034570694,-11.87600040435791,0.03790000081062317,0.6499999761581421,0.42500001192092896,
045sp2JToyTaaKyXkGejPy,Fake Plastic Trees,Radiohead,290707.0,0.16699999570846558,0.2290000021457672,0.10199999809265137,0.20200000703334808,-12.592000007629395,0.02969999983906746,0.1340000033378601,0.45399999618530273,
2kkvB3RNRzwjFdGhaUA0tz,Layla - 40th Anniversary Version / 2010 Remastered,Derek & The Dominos,423840.0,0.5839999914169312,0.9179999828338623,0.3319999873638153,0.3089999854564667,-3.743000030517578,0.07090000063180923,0.4790000021457672,0.39399999380111694,
